PC1.PV,FC3.PV,LC1.PV,FC1.PV,FC4.PV,TC1.PV,FC6.PV,PC2.PV,LC3.PV,FC5.PV,LC2.PV,FC8.PV,TC2.PV,FC7.PV,PC1.OP,FC3.OP,LC1.OP,FC1.OP,FC4.OP,TC1.OP,FC6.OP,PC2.OP,LC3.OP,FC5.OP,LC2.OP,FC8.OP,TC2.OP,FC7.OP,TI1.PV,TI2.PV,FI1.PV,PI1.PV,TI5.PV,TI4.PV,TI6.PV,FI5.PV,TI3.PV,FI4.PV,TI8.PV,TI7.PV,PI2.PV,FI3.PV,LI1.PV,FC3.SP,FC1.SP,FC6.SP,FC5.SP,FC8.SP
4.1756,6409.4,54.816,8.0423,13.435,109.15,1823.1,7.5141,42.233,4.3816,42.342,0.88308,65.918,712.08,61.917,25.806,49.417,17.108,14.156,22.158,40.184,45.889,61.069,45.889,9.2778,7.9826,15.947,62.063,81.92,62.496,31.191,31.734,91.455,100.46,117.27,9.8949,15.033,2.2727,88.204,91.54,1.5508,2.529,36.391,6424.9,8.037,1847.4,4.4181,0.88708
4.2034,6390,54.671,8.0306,13.44,109.1,1845.6,7.519,42.212,4.3754,42.287,0.88152,65.918,711.25,61.639,25.799,49.833,17.128,14.149,22.238,39.99,45.833,61.139,46.333,9.1111,8.1146,15.951,62.083,81.92,62.538,31.943,31.772,91.413,100.37,117.22,10.056,15.033,2.268,88.287,91.54,1.5665,2.5345,36.36,6401,8.0794,1850,4.4258,0.88721
4.1978,6397.4,54.698,8.0394,13.446,109.1,1857.9,7.4839,42.274,4.3879,42.387,0.88308,65.965,709.84,61.694,25.788,49.75,16.99,14.118,22.232,39.972,45,61.278,46.333,9.3333,8.1319,15.798,62.087,81.96,62.496,31.957,31.758,91.372,100.33,117.22,9.6805,15.033,2.2687,88.329,91.54,1.5446,2.5359,36.36,6405.8,8.0709,1855.1,4.4251,0.88446
4.1783,6409.4,55.129,8.0366,13.338,109.06,1906.7,7.4432,42.792,4.3754,42.366,0.88152,66.012,710.29,61.889,25.823,48.5,16.59,14.219,22.309,40.26,43.889,62.597,46.889,9.2222,8.191,15.643,62.056,81.96,62.538,31.853,31.745,91.33,100.29,117.18,10.051,15.033,2.2713,88.246,91.54,1.5352,2.5745,36.329,6422.5,7.9435,1903.6,4.4327,0.88158
4.1895,6409.4,54.733,8.0306,13.42,108.98,1871.2,7.4147,42.67,4.3942,42.269,0.88152,66.012,707.34,61.806,25.799,49.75,17.253,14.125,22.467,40.903,43.056,62.389,46.833,8.9444,8.184,15.643,62.122,82.01,62.496,30.577,31.786,91.288,100.21,117.08,9.9678,15.033,2.2731,88.204,91.54,1.5414,2.5526,36.329,6415.4,8.0709,1896,4.4404,0.88158
4.1589,6409.4,54.802,8.0394,13.374,108.98,1871.6,7.4453,42.528,4.3816,42.294,0.88152,65.965,707.89,62.111,25.906,49.5,17.344,14.156,22.465,40.594,43.389,62.042,47.556,9,8.2674,15.8,62.104,82.06,62.496,31.518,31.727,91.288,100.21,117.08,10.114,15.033,2.2728,88.204,91.54,1.554,2.5328,36.298,6441.6,8.0455,1880.6,4.448,0.88446
4.1978,6420.7,54.625,8.0306,13.446,108.94,1893.8,7.43,43.049,4.4008,42.141,0.87996,65.965,709.97,61.722,25.764,50.083,17.587,14.08,22.543,41.406,42.778,63.431,47.556,8.6667,8.3576,15.802,62.063,82.06,62.496,30.809,31.755,91.205,100.21,117.04,9.9373,15.033,2.2726,88.162,91.54,1.5352,2.5589,36.267,6408.2,8.1049,1934.3,4.448,0.88446
4.1644,6414.8,54.421,8.0394,13.506,108.98,1907.1,7.4992,42.955,4.4133,42.165,0.88308,65.965,712.76,62.056,25.906,50.667,18.045,13.986,22.453,41.233,43.944,63.292,47.5,8.7222,8.3576,15.804,62.014,82.06,62.455,29.964,31.779,91.205,100.21,117.08,10.053,15.033,2.2777,88.204,91.54,1.5352,2.5668,36.267,6436.9,8.1644,1929.2,4.4473,0.88458
4.1867,6418.9,54.73,8.0338,13.384,109.02,1895.5,7.5572,42.719,4.407,42.148,0.88465,65.965,717.89,61.861,25.823,49.75,17.938,14.063,22.366,41.021,45,62.736,47.722,8.6111,8.3507,15.806,61.882,82.1,62.496,34.034,31.752,91.205,100.21,117.18,9.9893,15.001,2.2789,88.204,91.54,1.5446,2.505,36.267,6420.1,8.0709,1908.8,4.439,0.88458
4.1672,6428.5,54.695,8.0306,13.43,109.1,1899.7,7.6073,42.66,4.3879,42.245,0.88465,65.965,710.96,62.056,25.889,49.917,18.094,14.042,22.191,40.844,45.944,62.667,47.778,8.7222,8.3333,15.808,62.01,82.1,62.496,30.467,31.793,91.205,100.29,117.27,9.5312,15.001,2.2753,88.204,91.5,1.5383,2.529,36.267,6436.9,8.0879,1906.2,4.4209,0.88458
4.2089,6426.7,54.646,8.0394,13.446,109.19,1888.9,7.6351,42.358,4.4133,42.224,0.88465,65.965,713.59,61.667,25.771,50.083,18.438,14.007,22.018,40.497,46.556,62.042,46.944,8.7222,8.3403,15.81,61.941,82.1,62.496,31.023,31.807,91.288,100.41,117.32,9.7158,15.001,2.2698,88.204,91.5,1.5446,2.513,36.236,6403.4,8.1049,1883.2,4.4035,0.88458
4.1867,6418.9,54.757,8.0394,13.369,109.23,1862.4,7.6528,42.017,4.3942,42.162,0.88627,66.012,713.46,61.889,25.882,49.75,18.67,14.08,21.928,40.243,47,61.139,47.167,8.5,8.25,15.654,61.934,82.1,62.496,32.099,31.79,91.372,100.46,117.41,9.8533,15.001,2.2696,88.204,91.54,1.5602,2.5192,36.205,6422.5,8.0709,1850,4.3945,0.88183
4.1811,6414.8,54.726,8.0394,13.42,109.27,1849,7.6337,42.122,4.4195,42.186,0.88465,66.012,712.24,61.944,25.896,49.833,18.924,14.035,21.836,40.573,46.667,61.486,46.333,8.5,8.2083,15.654,61.948,82.15,62.496,30.155,31.79,91.372,100.54,117.41,9.8574,15.001,2.2671,88.246,91.54,1.5696,2.4834,36.205,6427.3,8.0794,1862.8,4.3855,0.88183
4.2034,6422.8,54.959,8.0338,13.42,109.27,1875.5,7.6118,42.517,4.407,42.203,0.88465,66.059,712.24,61.75,25.788,49.083,19.01,14.01,21.827,40.844,46.278,62.389,46.5,8.5556,8.1007,15.496,61.924,82.15,62.496,31.939,31.8,91.413,100.54,117.41,9.5139,15.001,2.267,88.287,91.54,1.5696,2.4859,36.173,6410.6,8.003,1896,4.3848,0.87896
4.2006,6416.9,54.532,8.0366,13.39,109.27,1903.4,7.6087,42.545,4.4008,42.224,0.88627,66.059,711.54,61.778,25.813,50.417,19.802,14.076,21.818,40.497,46.222,62.597,46.556,8.5556,7.9653,15.492,61.934,82.2,62.496,32.602,31.817,91.455,100.58,117.36,9.7506,15.001,2.2666,88.287,91.54,1.579,2.4758,36.173,6413,8.1389,1903.6,4.3841,0.87896
4.1922,6416.9,54.334,8.0306,13.364,109.27,1899.7,7.6083,42.451,4.407,42.2,0.88308,66.106,720.23,61.861,25.813,51.083,20.712,14.132,21.809,40.358,46.278,62.389,46.278,8.4444,7.8646,15.332,61.747,82.2,62.496,28.964,31.821,91.455,100.58,117.41,9.9706,15.001,2.2679,88.329,91.59,1.5759,2.5078,36.142,6410.6,8.2068,1893.4,4.3827,0.87608
4.1978,6413.3,55.181,8.0455,13.506,109.27,1883.6,7.6413,42.285,4.4133,42.426,0.87996,66.2,709.84,61.806,25.84,48.583,20.233,13.955,21.8,40.417,46.889,61.972,46,8.8889,7.7326,15.011,61.951,82.2,62.496,30.959,31.811,91.455,100.54,117.36,9.7485,15.001,2.2686,88.329,91.59,1.5696,2.4869,36.142,6415.4,7.952,1880.6,4.382,0.87308
4.2061,6409.4,54.348,8.0455,13.338,109.27,1860.1,7.6365,42.195,4.407,42.158,0.87996,66.2,712.63,61.722,25.806,51.083,21.396,14.139,21.792,40.649,46.889,61.764,46,8.2778,7.4965,15,61.882,82.2,62.496,31.365,31.811,91.455,100.58,117.41,9.5673,15.001,2.2758,88.329,91.59,1.5821,2.4918,36.111,6408.2,8.2068,1873,4.3813,0.87008
4.1922,6413.3,54.473,8.1247,13.43,109.31,1875.8,7.6573,42.236,4.4008,42.158,0.87664,66.247,713.2,61.861,25.823,50.667,21.229,14.042,21.699,40.399,47.389,61.903,45.778,8.2778,7.3646,14.832,61.851,82.25,62.538,30.178,31.769,91.455,100.58,117.41,9.6534,14.97,2.2808,88.371,91.59,1.5821,2.4911,36.111,6420.1,8.1644,1878.1,4.3716,0.86708
4.195,6416.9,54.705,8.1247,13.358,109.31,1874.9,7.6646,42.031,4.4008,42.252,0.87171,66.247,711.12,61.833,25.806,50.083,20.896,14.101,21.69,39.951,47.667,61.417,45.611,8.4444,7.2986,14.818,61.882,82.25,62.496,31.606,31.8,91.455,100.58,117.46,9.2696,14.97,2.2841,88.371,91.59,1.579,2.4601,36.08,6417.8,8.1049,1860.2,4.3709,0.86683
4.2228,6409.4,54.469,8.1361,13.369,109.35,1875.8,7.6604,42.052,4.4008,42.283,0.87008,66.293,712.63,61.556,25.722,50.75,20.917,14.118,21.594,39.892,47.667,61.417,45.222,8.4444,7.1632,14.647,61.826,82.25,62.538,29.988,31.793,91.497,100.62,117.46,9.9921,14.97,2.2909,88.412,91.59,1.5821,2.5265,36.08,6393.9,8.1729,1860.2,4.3611,0.8637
4.2089,6422.8,54.58,8.1417,13.333,109.35,1844.2,7.6827,41.931,4.4008,42.134,0.86502,66.293,714.58,61.694,25.74,50.417,20.878,14.174,21.587,40.34,48.167,61.139,45,8.1111,7.1458,14.631,61.76,82.25,62.496,32.345,31.817,91.538,100.66,117.46,9.441,14.97,2.2953,88.371,91.59,1.5633,2.4619,36.08,6405.8,8.1389,1850,4.3604,0.86345
4.1811,6409.4,54.625,8.1361,13.358,109.35,1855.6,7.6646,41.917,4.407,42.196,0.86502,66.293,711.54,61.972,25.872,50.25,20.701,14.208,21.579,40.049,47.944,61.139,44.667,8.2222,7.0729,14.614,61.788,82.25,62.496,29.548,31.779,91.538,100.66,117.46,9.5007,14.97,2.3021,88.329,91.59,1.5571,2.4303,36.049,6429.7,8.1219,1850,4.3597,0.86308
4.2089,6409.4,54.403,8.1385,13.456,109.35,1895.6,7.6347,42.392,4.3816,42.116,0.86677,66.293,711.93,61.694,25.771,51,20.809,14.108,21.569,40.243,47.444,62.319,44.944,8,6.9722,14.598,61.747,82.25,62.538,31.542,31.811,91.538,100.66,117.46,10.1,14.97,2.3084,88.454,91.54,1.579,2.4223,36.018,6405.8,8.1984,1893.4,4.359,0.86283
4.2089,6407.3,54.775,8.1385,13.343,109.35,1881.7,7.6677,42.222,4.4008,42.405,0.86502,66.387,710.13,61.694,25.781,49.917,20.594,14.236,21.559,40.358,48.167,61.903,44.444,8.5556,6.8125,14.266,61.753,82.29,62.538,31.344,31.79,91.538,100.66,117.46,9.3348,14.97,2.3137,88.537,91.59,1.579,2.4181,36.018,6405.8,8.0879,1878.1,4.3577,0.85683
4.2117,6407.3,54.868,8.1417,13.384,109.39,1858.2,7.6723,41.941,4.3816,42.241,0.85814,66.481,720.49,61.667,25.771,49.667,20.26,14.219,21.465,40.222,48.389,61.208,44.556,8.1667,6.7118,13.932,61.507,82.29,62.496,29.613,31.804,91.538,100.71,117.46,9.9678,14.97,2.3168,88.621,91.59,1.5821,2.4104,35.987,6403.4,8.0624,1852.5,4.3479,0.85082
4.1978,6395.7,54.302,8.1442,13.369,109.39,1879.1,7.6431,42.028,4.3816,42.179,0.85107,66.622,705.78,61.778,25.813,51.333,20.788,14.247,21.454,39.816,47.889,61.417,44.389,8.0556,6.5104,13.428,61.802,82.29,62.538,32.682,31.8,91.538,100.71,117.46,10.243,14.97,2.3261,88.621,91.59,1.5633,2.4428,35.894,6413,8.2323,1860.2,4.3472,0.84182
4.1922,6399.5,54.671,8.1361,13.369,109.35,1863.6,7.6535,41.91,4.3622,42.29,0.84564,66.668,709.97,61.833,25.84,50.25,20.566,14.285,21.528,39.892,48.222,61.139,44.833,8.2222,6.3958,13.235,61.705,82.29,62.538,31.176,31.797,91.497,100.66,117.46,9.9289,14.97,2.3344,88.621,91.59,1.5477,2.4021,35.956,6417.8,8.1219,1850,4.3549,0.83832
4.22,6422.8,54.386,8.1417,13.435,109.35,1832.9,7.642,41.823,4.3688,42.193,0.84195,66.715,710.42,61.556,25.663,51.167,20.993,14.253,21.517,40.26,48.056,60.931,44.667,8,6.2604,13.044,61.663,82.29,62.538,31.297,31.824,91.538,100.71,117.46,10.25,14.97,2.3418,88.621,91.54,1.554,2.4212,35.925,6393.9,8.2153,1842.3,4.3535,0.83482
4.1839,6414.8,54.601,8.1417,13.282,109.35,1855.3,7.608,41.958,4.3688,42.301,0.84007,66.668,711.54,61.917,25.83,50.583,20.944,14.431,21.507,39.972,47.389,61.208,44.556,8.1667,6.2292,13.161,61.608,82.29,62.538,31.321,31.804,91.497,100.71,117.41,9.9421,14.97,2.3514,88.537,91.54,1.5227,2.4007,35.925,6424.9,8.1559,1852.5,4.3528,0.83695
4.1922,6413.3,54.525,8.1499,13.486,109.31,1840.5,7.6,42.09,4.3497,42.314,0.84007,66.575,712.37,61.833,25.799,50.75,21.122,14.257,21.581,40.632,47.278,61.556,45,8.1667,6.2847,13.436,61.573,82.29,62.496,30.49,31.8,91.497,100.66,117.36,9.906,14.97,2.3603,88.496,91.5,1.5352,2.4351,35.894,6417.8,8.1729,1865.3,4.3597,0.84195
4.1811,6428.5,54.945,8.1693,13.461,109.31,1867.7,7.6121,42.111,4.3622,42.446,0.84195,66.481,711.54,61.944,25.771,49.583,20.781,14.264,21.569,40.243,47.5,61.625,44.722,8.4444,6.3438,13.719,61.556,82.29,62.496,32.887,31.811,91.455,100.62,117.36,10.021,14.97,2.3673,88.412,91.5,1.5227,2.3986,35.894,6427.3,8.054,1867.9,4.359,0.8442
4.1756,6422.8,54.605,8.1725,13.312,109.31,1875.3,7.6271,42.146,4.3622,42.238,0.84195,66.434,712.08,62,25.823,50.583,21.083,14.434,21.562,40.125,47.778,61.694,44.667,7.9444,6.5625,13.849,61.5,82.29,62.496,32.068,31.811,91.497,100.66,117.36,9.9019,14.97,2.3708,88.371,91.45,1.5258,2.3833,35.894,6432.1,8.1559,1870.4,4.3584,0.84932
4.195,6416.9,54.844,8.175,13.39,109.31,1867,7.6517,42.132,4.3622,42.332,0.8382,66.34,708.02,61.833,25.813,49.917,20.497,14.382,21.553,40.417,48.389,61.764,44.611,8.1667,6.9306,14.141,61.563,82.34,62.538,29.95,31.793,91.497,100.66,117.41,9.8005,14.97,2.3661,88.412,91.45,1.5352,2.4129,35.863,6417.8,8.0879,1873,4.357,0.85458
4.2228,6401.3,54.841,8.1725,13.425,109.35,1863.1,7.6764,42.156,4.3559,42.276,0.84007,66.387,709.84,61.556,25.747,49.917,20.243,14.326,21.459,40.497,48.944,61.764,44.5,8,7.0868,13.964,61.503,82.34,62.496,32.052,31.793,91.497,100.71,117.46,9.9803,14.97,2.3613,88.496,91.5,1.5477,2.3917,35.863,6393.9,8.0879,1873,4.3479,0.85145
4.2339,6401.3,54.851,8.1637,13.43,109.4,1859.4,7.7275,42.139,4.3299,42.259,0.84007,66.434,710.68,61.417,25.715,49.917,20.038,14.313,21.363,40.611,50.111,61.764,44.778,7.8889,7.2118,13.785,61.455,82.34,62.538,31.733,31.804,91.497,100.71,117.46,10.025,14.97,2.3596,88.537,91.5,1.554,2.3951,35.832,6381.9,8.0879,1873,4.3382,0.8482
4.2228,6405.5,54.511,8.1637,13.369,109.44,1840.1,7.8248,41.538,4.3431,42.346,0.8382,66.481,711.93,61.528,25.729,51,20.104,14.375,21.269,39.698,52.333,60.236,44.222,8.0556,7.3299,13.604,61.424,82.34,62.538,30.969,31.783,91.538,100.79,117.55,9.8352,14.97,2.35,88.579,91.5,1.5602,2.3781,35.832,6391.5,8.1984,1816.8,4.3292,0.84495
4.2173,6399.5,54.58,8.1725,13.364,109.52,1807.7,7.7793,41.378,4.31,42.321,0.8382,66.481,708.85,61.583,25.764,50.75,20.222,14.424,21.09,39.622,51.833,59.75,44.444,7.9444,7.4306,13.577,61.476,82.34,62.538,31.125,31.807,91.622,100.91,117.69,10.057,14.97,2.3403,88.621,91.54,1.5759,2.4129,35.8,6396.3,8.1729,1798.9,4.3111,0.84445
4.1978,6414.8,55.018,8.1637,13.446,109.52,1777.3,7.6736,40.958,4.3299,42.353,0.8382,66.481,710.57,61.778,25.771,49.5,19.823,14.358,21.076,39.174,49.944,58.639,43.889,8,7.5313,13.55,61.41,82.34,62.538,30.757,31.779,91.622,100.91,117.65,9.398,14.97,2.3387,88.662,91.54,1.5477,2.3945,35.8,6413,8.0455,1758,4.3097,0.84395
4.1922,6384,54.934,8.1637,13.364,109.44,1802.2,7.5444,41.465,4.3038,42.276,0.8382,66.481,711.12,61.833,25.889,49.667,19.705,14.41,21.232,39.389,47.389,59.819,44.833,7.8333,7.6215,13.524,61.389,82.34,62.538,33.791,31.72,91.622,100.79,117.51,10.206,14.97,2.3359,88.621,91.54,1.5602,2.4202,35.769,6417.8,8.0624,1801.4,4.325,0.84357
4.1895,6407.3,54.552,8.1782,13.471,109.31,1844.6,7.494,41.955,4.2972,42.332,0.84007,66.528,710.57,61.861,25.823,50.917,20.184,14.333,21.47,39.639,46.167,61.069,45.556,7.9444,7.6076,13.343,61.396,82.34,62.538,30.332,31.793,91.538,100.66,117.32,10.57,14.97,2.3363,88.662,91.54,1.554,2.3868,35.769,6420.1,8.1899,1847.4,4.3486,0.8402
4.2089,6407.3,54.664,8.1725,13.456,109.23,1851.4,7.5006,42.049,4.277,42.276,0.8382,66.528,715.55,61.667,25.781,50.667,20.066,14.292,21.628,39.972,46.167,61.278,46.556,7.7778,7.6563,13.31,61.271,82.34,62.496,31.46,31.758,91.455,100.5,117.22,10.189,14.97,2.3341,88.662,91.54,1.5446,2.375,35.738,6403.4,8.1644,1857.6,4.3646,0.8397
4.1922,6409.4,54.559,8.1693,13.41,109.15,1871.8,7.503,42.292,4.2902,42.45,0.8382,66.575,714.71,61.833,25.823,50.917,20.156,14.326,21.787,40.163,46.056,61.903,46.944,8.0556,7.5903,13.126,61.26,82.34,62.538,32.528,31.758,91.372,100.41,117.18,10.723,14.97,2.3366,88.621,91.5,1.5196,2.3493,35.707,6417.8,8.1899,1878.1,4.3806,0.83632
4.1839,6401.3,54.546,8.1807,13.384,109.15,1837.2,7.5339,42.083,4.317,42.342,0.8382,66.575,712.37,61.917,25.872,51,20.253,14.372,21.782,40.611,46.556,61.417,46.833,7.8333,7.5729,13.091,61.288,82.34,62.496,29.69,31.758,91.288,100.37,117.04,10.296,14.97,2.3374,88.621,91.5,1.5383,2.366,35.707,6424.9,8.1984,1860.2,4.3799,0.83857
4.1811,6420.7,54.917,8.175,13.446,109.15,1868.5,7.5628,42.024,4.3236,42.363,0.84007,66.528,711.4,61.944,25.823,49.917,19.743,14.267,21.772,40.049,47,61.278,47,7.8889,7.4965,13.217,61.292,82.34,62.496,33.692,31.762,91.288,100.37,117.22,9.7769,14.97,2.3382,88.579,91.5,1.5321,2.3614,35.707,6427.3,8.0879,1855.1,4.3792,0.83795
4.1839,6424.6,54.365,8.1725,13.333,109.15,1849.2,7.5649,42.163,4.3236,42.363,0.84007,66.575,708.85,61.944,25.823,51.583,20.292,14.406,21.767,40.552,47,61.556,47.222,7.8333,7.3819,13.03,61.313,82.39,62.496,29.797,31.762,91.205,100.37,117.27,10.098,14.97,2.3379,88.579,91.5,1.5383,2.3503,35.676,6427.3,8.2578,1865.3,4.3785,0.83457
4.1867,6430.6,54.459,8.1782,13.42,109.19,1854.7,7.6031,41.962,4.3688,42.446,0.84007,66.575,710.96,61.917,25.823,51.333,20.281,14.299,21.677,40.281,47.722,61.208,46.333,8,7.2882,12.998,61.247,82.43,62.496,30.219,31.786,91.205,100.41,117.27,10.348,14.97,2.3422,88.621,91.5,1.5414,2.3458,35.645,6424.9,8.2323,1852.5,4.3695,0.83407
4.195,6420.7,54.591,8.1725,13.338,109.19,1833.4,7.6149,41.722,4.3497,42.28,0.8382,66.575,710.81,61.833,25.854,50.917,20.302,14.396,21.668,40.01,47.944,60.514,46.722,7.6111,7.2118,12.966,61.24,82.43,62.538,33.111,31.811,91.205,100.46,117.36,9.7568,14.97,2.3433,88.621,91.5,1.5352,2.3621,35.645,6417.8,8.1899,1827,4.3688,0.83344
4.1811,6418.9,54.705,8.1782,13.374,109.23,1863.3,7.6132,42.101,4.3754,42.429,0.84007,66.622,719.79,62,25.913,50.583,20.156,14.406,21.574,40.125,47.889,61.486,46.056,7.8333,6.9861,12.777,61.031,82.43,62.496,29.565,31.745,91.205,100.46,117.36,10.331,14.97,2.3437,88.621,91.5,1.5571,2.3246,35.645,6432.1,8.1559,1862.8,4.3597,0.83007
4.1589,6414.8,54.82,8.1725,13.476,109.23,1866.7,7.649,41.924,4.3688,42.426,0.8382,66.668,713.46,62.222,26.014,50.25,20.007,14.278,21.566,39.736,48.667,61,46.111,7.8333,6.8299,12.586,61.135,82.43,62.496,31.925,31.783,91.247,100.46,117.36,10.384,14.97,2.3434,88.621,91.5,1.5446,2.334,35.614,6451.2,8.1219,1844.9,4.3584,0.82944
4.1839,6424.6,54.407,8.1807,13.369,109.23,1882.7,7.6504,42.33,4.3754,42.394,0.84007,66.668,710.42,61.972,25.924,51.5,20.847,14.42,21.56,40.319,48.833,62.042,45.944,7.7778,6.4792,12.548,61.181,82.43,62.496,31.972,31.793,91.288,100.54,117.41,9.8186,14.97,2.3485,88.662,91.5,1.5602,2.3187,35.614,6429.7,8.2493,1883.2,4.3577,0.82594
4.1922,6420.7,54.48,8.1782,13.43,109.31,1853.3,7.7195,42.063,4.3559,42.568,0.84007,66.668,711.8,61.917,25.889,51.333,20.965,14.361,21.384,40.552,50.333,61.486,45.889,8.0556,6.2292,12.511,61.149,82.39,62.496,30.075,31.804,91.288,100.54,117.46,10.223,14.97,2.347,88.662,91.5,1.554,2.3851,35.583,6424.9,8.2323,1862.8,4.3403,0.82532
4.1783,6409.4,54.309,8.1782,13.296,109.35,1827.1,7.7244,41.455,4.3879,42.412,0.8382,66.622,711.12,62.056,25.972,51.917,21.563,14.514,21.291,39.757,50.611,59.958,45,7.7222,6.0521,12.631,61.132,82.39,62.496,32.915,31.821,91.288,100.62,117.55,10.181,14.97,2.3476,88.621,91.5,1.5508,2.3475,35.552,6436.9,8.2918,1806.5,4.3312,0.82744
4.1978,6434.2,54.407,8.2582,13.39,109.39,1832,7.6351,41.795,4.3688,42.467,0.83051,66.575,709.45,61.861,25.813,51.667,21.149,14.472,21.199,39.892,48.944,60.653,44.944,7.7778,6.0174,12.753,61.132,82.43,62.496,29.945,31.817,91.33,100.62,117.55,10.222,14.97,2.3521,88.621,91.5,1.5258,2.3882,35.552,6420.1,8.2663,1832.1,4.3215,0.82682
4.1839,6436.3,54.747,8.2553,13.482,109.31,1840.4,7.5506,41.795,4.3688,42.401,0.83244,66.575,710.96,62,25.865,50.583,20.573,14.361,21.354,39.736,47.278,60.653,45.167,7.6667,5.9757,12.721,61.094,82.43,62.496,31.059,31.824,91.33,100.58,117.41,10.371,14.97,2.3541,88.621,91.5,1.5477,2.3354,35.521,6432.1,8.1559,1832.1,4.3375,0.82907
4.195,6432.7,54.459,8.2497,13.364,109.19,1840.3,7.495,41.826,4.3688,42.467,0.83051,66.575,711.64,61.889,25.854,51.5,20.625,14.451,21.595,39.681,46.056,60.722,45.389,7.7222,5.9618,12.689,61.069,82.39,62.496,33.31,31.814,91.288,100.5,117.32,10.263,14.97,2.3547,88.621,91.5,1.5477,2.3166,35.521,6422.5,8.2493,1834.6,4.3535,0.82844
4.2089,6411.2,54.438,8.2497,13.394,109.14,1840.3,7.4783,41.677,4.3497,42.502,0.83051,66.575,711.93,61.778,25.882,51.583,20.476,14.455,21.673,39.33,45.556,60.306,46.167,7.8333,5.9097,12.657,61.076,82.43,62.496,27.682,31.797,91.205,100.37,117.22,10.289,14.97,2.3558,88.621,91.5,1.554,2.35,35.521,6413,8.2578,1819.3,4.3695,0.82794
4.1978,6411.2,54.625,8.2497,13.461,109.06,1833.2,7.4703,41.944,4.3431,42.495,0.83051,66.528,710.81,61.889,25.906,51,20.056,14.319,21.829,40.163,45.167,61,46.722,7.7222,5.9271,12.784,61.076,82.43,62.496,32.342,31.783,91.163,100.25,117.18,10.314,14.97,2.3551,88.662,91.5,1.554,2.3253,35.49,6422.5,8.1984,1844.9,4.3848,0.83019
4.1978,6444,54.327,8.2529,13.384,109.06,1864.9,7.4634,42.271,4.3559,42.557,0.82851,66.528,709.45,61.889,25.788,51.917,20.125,14.389,21.825,40.26,44.722,61.764,46.611,7.8889,5.9514,12.754,61.111,82.43,62.496,31.412,31.797,91.038,100.16,117.13,10.028,14.97,2.3533,88.662,91.5,1.5508,2.3493,35.459,6422.5,8.2918,1873,4.3848,0.82969
4.2006,6434.2,54.504,8.2529,13.471,108.98,1874,7.4943,42.326,4.3431,42.651,0.82851,66.575,710.68,61.861,25.813,51.417,19.851,14.271,21.986,40.358,45.222,61.903,47.389,8.0556,5.8507,12.567,61.087,82.48,62.496,30.226,31.817,91.038,100.12,117.13,9.9164,14.97,2.353,88.662,91.5,1.5383,2.3614,35.459,6420.1,8.2408,1878.1,4.4008,0.82632
4.1783,6436.3,54.754,8.2529,13.461,109.02,1876.3,7.5305,42.313,4.3497,42.603,0.82851,66.575,708.72,62.083,25.906,50.75,19.424,14.24,21.9,40.497,45.778,61.972,47.278,7.9444,5.8264,12.535,61.132,82.48,62.496,31.648,31.828,90.997,100.16,117.18,10.21,14.97,2.3525,88.662,91.5,1.554,2.3215,35.459,6436.9,8.1644,1883.2,4.3917,0.82569
4.1867,6416.9,54.695,8.2444,13.394,109.06,1870.8,7.5583,42.299,4.3688,42.481,0.82657,66.575,709.69,62.028,25.955,50.917,19.274,14.292,21.811,40.514,46.278,61.972,47,7.6667,5.8264,12.503,61.104,82.48,62.496,32.161,31.814,90.997,100.16,117.22,10.065,14.97,2.3549,88.662,91.5,1.5289,2.3552,35.428,6434.5,8.1899,1880.6,4.3917,0.82519
4.1839,6416.9,54.389,8.2529,13.41,109.06,1912.3,7.5802,42.559,4.3559,42.599,0.82657,66.575,708.72,62.056,25.955,51.833,19.51,14.295,21.803,40.399,46.556,62.667,47.222,7.8889,5.7604,12.471,61.132,82.48,62.496,31.085,31.828,90.997,100.21,117.27,10.218,14.97,2.3594,88.662,91.45,1.5446,2.3295,35.396,6436.9,8.2833,1906.2,4.382,0.82457
4.1922,6420.7,54.674,8.2553,13.379,109.1,1890,7.608,42.636,4.3754,42.578,0.82457,66.528,704.66,61.972,25.913,51,19.09,14.323,21.715,41.156,47.111,62.944,46.778,7.7778,5.8264,12.596,61.233,82.48,62.496,32.694,31.769,90.997,100.21,117.32,9.611,15.001,2.3575,88.662,91.5,1.5508,2.3552,35.396,6429.7,8.1984,1916.4,4.3736,0.82682
4.2089,6426.7,54.629,8.2444,13.353,109.14,1866.6,7.6667,41.986,4.3559,42.547,0.82457,66.481,706.51,61.806,25.854,51.25,18.934,14.368,21.627,40.417,48.444,61.278,46.944,7.7222,5.9028,12.724,61.198,82.48,62.496,29.674,31.8,91.038,100.29,117.36,9.6319,15.001,2.3609,88.662,91.5,1.5477,2.3399,35.365,6415.4,8.2238,1860.2,4.3646,0.82907
4.1895,6428.5,54.719,8.2529,13.44,109.19,1846.9,7.6413,41.792,4.3559,42.599,0.82457,66.481,709.97,62,25.906,51,18.524,14.264,21.534,40.108,47.944,60.792,46.778,7.8333,5.9757,12.697,61.146,82.48,62.496,32.826,31.807,91.038,100.37,117.41,10.12,15.001,2.3566,88.704,91.5,1.5477,2.3458,35.365,6432.1,8.1984,1839.8,4.3556,0.82857
